1e+75,0.332929,1e+75
1e+75,0.333116,1e+75
1e+75,0.479056,1e+75
1e+75,0.719615,1e+75
1e+75,0.719851,1e+75
1e+75,1.10076,1e+75
1e+75,1.10226,1e+75
1e+75,1.36129,1e+75
1e+75,1.3626,1e+75
1e+75,1.82333,1e+75
1e+75,1.82464,1e+75
1e+75,2.02704,1e+75
1e+75,2.02842,1e+75
1e+75,3.60985,1e+75
1e+75,3.60987,1e+75
1e+75,8.30029,1e+75
1e+75,10.648,1e+75
1e+75,12.6929,1e+75
1e+75,15.8218,1e+75
1e+75,16.9508,1e+75
1e+75,17.348,1e+75
1e+75,17.6678,1e+75
1e+75,18.1493,1e+75
1e+75,19.2511,1e+75
1e+75,19.8633,1e+75
1e+75,20.6275,1e+75
1e+75,21.0478,1e+75
1e+75,21.655,1e+75
1e+75,22.0947,1e+75
1e+75,22.5391,1e+75
1e+75,22.9203,1e+75
1e+75,23.3155,1e+75
1e+75,23.6654,1e+75
1e+75,24.0151,1e+75
1e+75,24.3875,1e+75
1e+75,25.8296,1e+75
1e+75,26.1636,1e+75
1e+75,26.4424,1e+75
1e+75,26.7993,1e+75
1e+75,27.3784,1e+75
1e+75,27.612,1e+75
1e+75,27.8484,1e+75
1e+75,28.1213,1e+75
1e+75,28.3446,1e+75
1e+75,28.5502,1e+75
1e+75,28.9863,1e+75
1e+75,29.893,1e+75
9995,32.0468,1
8057,33.8275,1
8057,35.2197,1
8057,36.1352,1
8057,36.5306,1
8057,36.9285,1
8057,37.1862,1
6888,37.8809,1
6888,38.5191,1
6736,39.1557,1
6736,39.745,1
6736,40.2447,1
6719,41.4201,1
6694,42.1772,1
6458,42.8084,1
6458,43.0705,1
6458,43.5295,1
6458,43.9419,1
6458,44.4439,1
6294,45.2614,1
6294,45.6772,1
5990,46.1122,1
5877,46.4309,1
5877,46.7026,1
5877,47.8455,1
5877,48.3302,1
5877,48.6457,1
5877,48.931,1
5877,50.1143,1
5860,50.629,1
5860,51.0885,1
5654,51.6325,1
5654,52.1431,1
5578,52.7074,1
5578,52.9452,1
5578,53.2062,1
5578,53.5406,1
5578,53.7376,1
5578,54.774,1
5557,55.5767,1
