1e+75,0.334621,1e+75
1e+75,0.334845,1e+75
1e+75,0.492758,1e+75
1e+75,0.722398,1e+75
1e+75,0.722628,1e+75
1e+75,1.09933,1e+75
1e+75,1.10067,1e+75
1e+75,1.20415,1e+75
1e+75,1.20536,1e+75
1e+75,1.42762,1e+75
1e+75,1.42889,1e+75
1e+75,1.70033,1e+75
1e+75,1.70161,1e+75
1e+75,2.11364,1e+75
1e+75,2.11527,1e+75
1e+75,4.21267,1e+75
1e+75,4.21269,1e+75
1e+75,6.33505,1e+75
1e+75,6.9874,1e+75
1e+75,8.02399,1e+75
1e+75,9.08689,1e+75
1e+75,10.3614,1e+75
1e+75,12.4776,1e+75
18624,13.5365,1
10800,15.8008,1
8785,18.3326,1
7748,21.3416,1
7204,23.4972,1
6571,25.9553,1
6390,27.7364,1
5538,29.4201,1
5292,31.0335,1
4924,33.2734,1
4837,34.8355,1
4722,37.324,1
4439,39.3845,1
3646,41.5163,1
3646,42.1867,1
3646,42.7395,1
3634,43.7109,1
3634,44.1693,1
3634,44.8085,1
3634,45.2223,1
3634,45.8078,1
3532,47.1601,1
3353,47.9938,1
3311,49.468,1
3282,50.3278,1
3282,50.9124,1
3023,51.4836,1
2864,51.9422,1
2821,53.0736,1
2814,54.1443,1
2814,54.8532,1
2814,56.2115,1
2814,56.6411,1
2804,58.2667,1
2800,58.7191,1
2689,59.8375,1
2616,61.3989,1
2545,62.7457,1
2510,63.9672,1
2509,64.9181,1
2458,65.9859,1
2402,67.2162,1
2322,67.9728,1
2322,68.5155,1
2322,70.0797,1
2322,70.8833,1
2080,71.493,1
2043,72.4237,1
2041,73.6896,1
2001,74.3155,1
1975,75.167,1
1916,75.6417,1
1916,75.9462,1
1907,76.6146,1
1886,77.4608,1
1731,78.3017,1
1705,79.6895,1
1705,79.832,1
1628,81.1749,1
1628,81.441,1
1490,82.8859,1
1408,84.0919,1
1381,84.9892,1
1306,85.3208,1
1246,86.3125,1
1219,87.122,1
1219,87.6301,1
1219,88.4259,1
1219,94.404,1
1219,95.1219,1
1163,96.8433,1
1163,97.4707,1
1056,98.3224,1
1030,99.3059,1
978,101.046,1
959,101.929,1
940,103.425,1
